First,Second,Mean,Type,Cal.,Latitude,Longitude,Mean time,Local time,Latitude,Longitude
7/29/2009 20:03,7/30/2009 6:26,7/30/2009 1:15,Midnight,-6.2,14.991,-17.130,7/29/2009 19:17,2009-07-29 18:06,13.993,-17.628
7/30/2009 6:26,7/30/2009 19:40,7/30/2009 13:03,Midday,-6.2,7.823,-14.135,,,,
7/30/2009 19:40,7/31/2009 6:24,7/31/2009 1:02,Midnight,-6.2,8.575,-13.891,7/30/2009 19:03,2009-07-30 18:07,8.199,-14.013
7/31/2009 6:24,7/31/2009 19:13,7/31/2009 12:49,Midday,-6.2,-0.832,-10.648,,,,
7/31/2009 19:13,8/1/2009 5:56,8/1/2009 0:35,Midnight,-6.2,8.715,-7.155,7/31/2009 18:42,2009-07-31 18:06,3.942,-8.901
8/1/2009 5:56,8/1/2009 18:53,8/1/2009 12:25,Midday,-6.2,2.233,-4.663,,,,
8/1/2009 18:53,8/2/2009 5:35,8/2/2009 0:14,Midnight,-6.2,9.569,-1.921,8/1/2009 18:20,2009-08-01 18:06,5.901,-3.292
8/2/2009 5:35,8/2/2009 18:43,8/2/2009 12:09,Midday,-6.2,6.053,-0.680,,,,
8/2/2009 18:43,8/3/2009 5:35,8/3/2009 0:09,Midnight,-6.2,6.090,-0.690,8/2/2009 18:09,2009-08-02 18:07,6.072,-0.685
8/3/2009 5:35,8/3/2009 18:43,8/3/2009 12:09,Midday,-6.2,6.176,-0.700,,,,
8/3/2009 18:43,8/4/2009 5:38,8/4/2009 0:11,Midnight,-6.2,4.690,-1.211,8/3/2009 18:10,2009-08-03 18:06,5.433,-0.955
8/4/2009 5:38,8/4/2009 18:43,8/4/2009 12:11,Midday,-6.2,5.541,-1.222,,,,
8/4/2009 18:43,8/5/2009 5:34,8/5/2009 0:09,Midnight,-6.2,6.337,-0.735,8/4/2009 18:10,2009-08-04 18:06,5.939,-0.979
8/5/2009 5:34,8/5/2009 18:32,8/5/2009 12:03,Midday,-6.2,2.507,0.753,,,,
8/5/2009 18:32,8/6/2009 5:25,8/5/2009 23:59,Midnight,-6.2,5.687,1.739,8/5/2009 18:01,2009-08-05 18:06,4.097,1.246
8/6/2009 5:25,8/6/2009 18:13,8/6/2009 11:49,Midday,-6.2,-1.553,4.225,,,,
8/6/2009 18:13,8/7/2009 5:18,8/6/2009 23:46,Midnight,-6.2,0.921,4.961,8/6/2009 17:48,2009-08-06 18:06,-0.316,4.593
8/7/2009 5:18,8/7/2009 17:52,8/7/2009 11:35,Midday,-6.2,-7.620,7.696,,,,
8/7/2009 17:52,8/8/2009 4:57,8/7/2009 23:25,Midnight,-6.2,0.966,10.180,8/7/2009 17:30,2009-08-07 18:06,-3.327,8.938
8/8/2009 4:57,8/8/2009 17:33,8/8/2009 11:15,Midday,-6.2,-6.836,12.664,,,,
8/8/2009 17:33,8/9/2009 5:05,8/8/2009 23:19,Midnight,-6.2,-10.576,11.647,8/8/2009 17:17,2009-08-08 18:06,-8.706,12.155
8/9/2009 5:05,8/9/2009 17:39,8/9/2009 11:22,Midday,-6.2,-7.849,10.879,,,,
8/9/2009 17:39,8/10/2009 5:25,8/9/2009 23:32,Midnight,-6.2,-17.254,8.360,8/9/2009 17:27,2009-08-09 18:06,-12.552,9.620
8/10/2009 5:25,8/10/2009 17:37,8/10/2009 11:31,Midday,-6.2,-18.277,8.591,,,,
8/10/2009 17:37,8/11/2009 5:06,8/10/2009 23:22,Midnight,-6.2,-10.007,10.822,8/10/2009 17:27,2009-08-10 18:05,-14.142,9.707
8/11/2009 5:06,8/11/2009 17:20,8/11/2009 11:13,Midday,-6.2,-17.681,13.052,,,,
8/11/2009 17:20,8/12/2009 5:04,8/11/2009 23:12,Midnight,-6.2,-16.977,13.282,8/11/2009 17:13,2009-08-11 18:05,-17.329,13.167
8/12/2009 5:04,8/12/2009 17:19,8/12/2009 11:12,Midday,-6.2,-17.064,13.260,,,,
8/12/2009 17:19,8/13/2009 5:03,8/12/2009 23:11,Midnight,-6.2,-17.331,13.489,8/12/2009 17:12,2009-08-12 18:05,-17.198,13.374
8/13/2009 5:03,8/13/2009 17:17,8/13/2009 11:10,Midday,-6.2,-18.421,13.716,,,,
8/13/2009 17:17,8/14/2009 4:57,8/13/2009 23:07,Midnight,-6.2,-15.679,14.443,8/13/2009 17:09,2009-08-13 18:05,-17.050,14.080
8/14/2009 4:57,8/14/2009 17:11,8/14/2009 11:04,Midday,-6.2,-18.825,15.170,,,,
8/14/2009 17:11,8/15/2009 5:05,8/14/2009 23:08,Midnight,-6.2,-23.239,14.146,8/14/2009 17:06,2009-08-14 18:05,-21.032,14.658
8/15/2009 5:05,8/15/2009 17:13,8/15/2009 11:09,Midday,-6.2,-22.379,13.871,,,,
8/15/2009 17:13,8/16/2009 5:04,8/15/2009 23:09,Midnight,-6.2,-22.754,13.846,8/15/2009 17:09,2009-08-15 18:04,-22.566,13.858
8/16/2009 5:04,8/16/2009 17:11,8/16/2009 11:08,Midday,-6.2,-22.919,14.070,,,,
8/16/2009 17:11,8/17/2009 5:04,8/16/2009 23:08,Midnight,-6.2,-24.387,14.044,8/16/2009 17:08,2009-08-16 18:04,-23.653,14.057
8/17/2009 5:04,8/17/2009 17:13,8/17/2009 11:09,Midday,-6.2,-22.406,13.767,,,,
8/17/2009 17:13,8/18/2009 4:57,8/17/2009 23:05,Midnight,-6.2,-19.471,14.740,8/17/2009 17:07,2009-08-17 18:04,-20.939,14.253
8/18/2009 4:57,8/18/2009 17:20,8/18/2009 11:09,Midday,-6.2,-15.016,13.712,,,,
8/18/2009 17:20,8/19/2009 4:55,8/18/2009 23:08,Midnight,-6.2,-15.347,13.933,8/18/2009 17:08,2009-08-18 18:04,-15.182,13.822
8/19/2009 4:55,8/19/2009 17:22,8/19/2009 11:09,Midday,-6.2,-13.046,13.654,,,,
8/19/2009 17:22,8/20/2009 4:55,8/19/2009 23:09,Midnight,-6.2,-14.563,13.625,8/19/2009 17:09,2009-08-19 18:03,-13.804,13.640
8/20/2009 4:55,8/20/2009 17:21,8/20/2009 11:08,Midday,-6.2,-14.609,13.845,,,,
8/20/2009 17:21,8/21/2009 4:54,8/20/2009 23:08,Midnight,-6.2,-14.969,13.815,8/20/2009 17:08,2009-08-20 18:03,-14.789,13.830
8/21/2009 4:54,8/21/2009 17:22,8/21/2009 11:08,Midday,-6.2,-13.764,13.784,,,,
8/21/2009 17:22,8/22/2009 4:55,8/21/2009 23:09,Midnight,-6.2,-15.408,13.502,8/21/2009 17:09,2009-08-21 18:03,-14.586,13.643
8/22/2009 4:55,8/22/2009 17:14,8/22/2009 11:05,Midday,-6.2,-19.367,14.471,,,,
8/22/2009 17:14,8/23/2009 4:54,8/22/2009 23:04,Midnight,-6.2,-19.851,14.688,8/22/2009 17:05,2009-08-22 18:03,-19.609,14.580
8/23/2009 4:54,8/23/2009 17:17,8/23/2009 11:06,Midday,-6.2,-17.292,14.156,,,,
8/23/2009 17:17,8/24/2009 4:54,8/23/2009 23:06,Midnight,-6.2,-19.139,14.122,8/23/2009 17:06,2009-08-23 18:02,-18.216,14.139
8/24/2009 4:54,8/24/2009 17:13,8/24/2009 11:04,Midday,-6.2,-20.662,14.589,,,,
8/24/2009 17:13,8/25/2009 4:57,8/24/2009 23:05,Midnight,-6.2,-24.065,14.305,8/24/2009 17:05,2009-08-24 18:02,-22.363,14.447
8/25/2009 4:57,8/25/2009 17:13,8/25/2009 11:05,Midday,-6.2,-24.294,14.270,,,,
8/25/2009 17:13,8/26/2009 4:56,8/25/2009 23:05,Midnight,-6.2,-24.963,14.235,8/25/2009 17:05,2009-08-25 18:02,-24.628,14.253
8/26/2009 4:56,8/26/2009 17:21,8/26/2009 11:09,Midday,-6.2,-17.652,13.200,,,,
8/26/2009 17:21,8/27/2009 4:54,8/26/2009 23:08,Midnight,-6.2,-18.217,13.414,8/26/2009 17:08,2009-08-26 18:02,-17.935,13.307
8/27/2009 4:54,8/27/2009 17:21,8/27/2009 11:08,Midday,-6.2,-16.749,13.378,,,,
8/27/2009 17:21,8/28/2009 4:54,8/27/2009 23:08,Midnight,-6.2,-18.946,13.341,8/27/2009 17:08,2009-08-27 18:01,-17.847,13.360
8/28/2009 4:54,8/28/2009 17:13,8/28/2009 11:04,Midday,-6.2,-24.058,14.305,,,,
8/28/2009 17:13,8/29/2009 4:54,8/28/2009 23:04,Midnight,-6.2,-26.550,14.267,8/28/2009 17:04,2009-08-28 18:01,-25.304,14.286
8/29/2009 4:54,8/29/2009 17:13,8/29/2009 11:04,Midday,-6.2,-25.142,14.230,,,,
8/29/2009 17:13,8/30/2009 4:54,8/29/2009 23:04,Midnight,-6.2,-27.807,14.192,8/29/2009 17:04,2009-08-29 18:01,-26.475,14.211
8/30/2009 4:54,8/30/2009 17:13,8/30/2009 11:04,Midday,-6.2,-26.356,14.153,,,,
8/30/2009 17:13,8/31/2009 4:55,8/30/2009 23:04,Midnight,-6.2,-29.222,14.115,8/30/2009 17:04,2009-08-30 18:01,-27.789,14.134
8/31/2009 4:55,8/31/2009 17:13,8/31/2009 11:04,Midday,-6.2,-29.675,14.076,,,,
8/31/2009 17:13,9/1/2009 4:46,8/31/2009 23:00,Midnight,-6.2,-22.768,15.037,8/31/2009 17:02,2009-08-31 18:00,-26.221,14.556
9/1/2009 4:46,9/1/2009 17:20,9/1/2009 11:03,Midday,-6.2,-14.876,14.247,,,,
9/1/2009 17:20,9/2/2009 4:45,9/1/2009 23:03,Midnight,-6.2,-15.606,14.207,9/1/2009 17:03,2009-09-01 18:00,-15.241,14.227
9/2/2009 4:45,9/2/2009 17:22,9/2/2009 11:04,Midday,-6.2,-11.481,13.916,,,,
9/2/2009 17:22,9/3/2009 4:44,9/2/2009 23:03,Midnight,-6.2,-12.138,14.126,9/2/2009 17:04,2009-09-02 18:00,-11.810,14.021
9/3/2009 4:44,9/3/2009 17:22,9/3/2009 11:03,Midday,-6.2,-12.093,14.085,,,,
9/3/2009 17:22,9/4/2009 4:45,9/3/2009 23:04,Midnight,-6.2,-15.123,13.794,9/3/2009 17:04,2009-09-03 17:59,-13.608,13.940
9/4/2009 4:45,9/4/2009 17:19,9/4/2009 11:02,Midday,-6.2,-17.593,14.253,,,,
9/4/2009 17:19,9/5/2009 4:44,9/4/2009 23:02,Midnight,-6.2,-18.630,14.211,9/4/2009 17:02,2009-09-04 17:59,-18.112,14.232
9/5/2009 4:44,9/5/2009 17:14,9/5/2009 10:59,Midday,-6.2,-24.284,14.920,,,,
9/5/2009 17:14,9/6/2009 4:46,9/5/2009 23:00,Midnight,-6.2,-28.813,14.627,9/5/2009 17:00,2009-09-05 17:59,-26.549,14.774
9/6/2009 4:46,9/6/2009 17:23,9/6/2009 11:05,Midday,-6.2,-14.547,13.335,,,,
9/6/2009 17:23,9/7/2009 4:44,9/6/2009 23:04,Midnight,-6.2,nan,13.542,9/6/2009 17:04,2009-09-06 17:58,,13.439
9/7/2009 4:44,9/7/2009 17:23,9/7/2009 11:04,Midday,-6.2,nan,13.500,,,,
9/7/2009 17:23,9/8/2009 4:36,9/7/2009 23:00,Midnight,-6.2,nan,14.457,9/7/2009 17:02,2009-09-07 17:58,,13.978
9/8/2009 4:36,9/8/2009 17:23,9/8/2009 11:00,Midday,-6.2,nan,14.414,,,,
9/8/2009 17:23,9/9/2009 4:35,9/8/2009 22:59,Midnight,-6.2,nan,14.621,9/8/2009 17:00,2009-09-08 17:58,,14.517
9/9/2009 4:35,9/9/2009 17:23,9/9/2009 10:59,Midday,-6.2,nan,14.577,,,,
9/9/2009 17:23,9/10/2009 4:35,9/9/2009 22:59,Midnight,-6.2,nan,14.534,9/9/2009 16:59,2009-09-09 17:58,,14.556
9/10/2009 4:35,9/10/2009 17:23,9/10/2009 10:59,Midday,-6.2,nan,14.490,,,,
9/10/2009 17:23,9/11/2009 4:35,9/10/2009 22:59,Midnight,-6.2,nan,14.446,9/10/2009 16:59,2009-09-10 17:57,,14.468
9/11/2009 4:35,9/11/2009 17:23,9/11/2009 10:59,Midday,-6.2,nan,14.402,,,,
9/11/2009 17:23,9/12/2009 4:28,9/11/2009 22:56,Midnight,-6.2,nan,15.109,9/11/2009 16:58,2009-09-11 17:57,,14.755
9/12/2009 4:28,9/12/2009 17:22,9/12/2009 10:55,Midday,-6.2,nan,15.314,,,,
9/12/2009 17:22,9/13/2009 4:04,9/12/2009 22:43,Midnight,-6.2,nan,18.271,9/12/2009 16:49,2009-09-12 17:56,,16.793
9/13/2009 4:04,9/13/2009 16:32,9/13/2009 10:18,Midday,-6.2,nan,24.478,,,,
9/13/2009 16:32,9/14/2009 3:55,9/13/2009 22:14,Midnight,-6.2,nan,25.434,9/13/2009 16:16,2009-09-13 17:56,,24.956
9/14/2009 3:55,9/14/2009 16:32,9/14/2009 10:14,Midday,-6.2,nan,25.389,,,,
9/14/2009 16:32,9/15/2009 3:54,9/14/2009 22:13,Midnight,-6.2,nan,25.595,9/14/2009 16:14,2009-09-14 17:56,,25.492
9/15/2009 3:54,9/15/2009 16:31,9/15/2009 10:13,Midday,-6.2,nan,25.550,,,,
9/15/2009 16:31,9/16/2009 3:14,9/15/2009 21:53,Midnight,-6.2,nan,30.507,9/15/2009 16:03,2009-09-15 17:55,,28.029
9/16/2009 3:14,9/16/2009 15:47,9/16/2009 9:31,Midday,-6.2,nan,35.964,,,,
9/16/2009 15:47,9/17/2009 2:27,9/16/2009 21:07,Midnight,-6.2,nan,41.921,9/16/2009 15:19,2009-09-16 17:55,,38.942
9/17/2009 2:27,9/17/2009 15:03,9/17/2009 8:45,Midday,-6.2,nan,47.377,,,,
9/17/2009 15:03,9/18/2009 1:44,9/17/2009 20:24,Midnight,-6.2,nan,52.584,9/17/2009 14:35,2009-09-17 17:54,,49.981
9/18/2009 1:44,9/18/2009 14:20,9/18/2009 8:02,Midday,-6.2,nan,58.041,,,,
9/18/2009 14:20,9/19/2009 1:25,9/18/2009 19:53,Midnight,-6.2,nan,60.247,9/18/2009 13:58,2009-09-18 17:54,,59.144
9/19/2009 1:25,9/19/2009 14:02,9/19/2009 7:44,Midday,-6.2,nan,62.453,,,,
9/19/2009 14:02,9/20/2009 1:05,9/19/2009 19:34,Midnight,-6.2,nan,64.909,9/19/2009 13:39,2009-09-19 17:54,,63.681
9/20/2009 1:05,9/20/2009 13:49,9/20/2009 7:27,Midday,-6.2,nan,66.615,,,,
9/20/2009 13:49,9/21/2009 0:35,9/20/2009 19:12,Midnight,-6.2,nan,70.321,9/20/2009 13:20,2009-09-20 17:54,,68.468
9/21/2009 0:35,9/21/2009 13:42,9/21/2009 7:09,Midday,-6.2,nan,71.027,,,,
9/21/2009 13:42,9/22/2009 0:34,9/21/2009 19:08,Midnight,-6.2,nan,71.233,9/21/2009 13:09,2009-09-21 17:53,,71.130
9/22/2009 0:34,9/22/2009 13:42,9/22/2009 7:08,Midday,-6.2,nan,71.189,,,,
9/22/2009 13:42,9/23/2009 0:33,9/22/2009 19:08,Midnight,-6.2,nan,71.145,9/22/2009 13:08,2009-09-22 17:53,,71.167
9/23/2009 0:33,9/23/2009 13:33,9/23/2009 7:03,Midday,-6.2,nan,72.352,,,,
9/23/2009 13:33,9/24/2009 0:25,9/23/2009 18:59,Midnight,-6.2,nan,73.308,9/23/2009 13:01,2009-09-23 17:53,,72.830
9/24/2009 0:25,9/24/2009 13:39,9/24/2009 7:02,Midday,-6.2,nan,72.514,,,,
9/24/2009 13:39,9/25/2009 0:23,9/24/2009 19:01,Midnight,-6.2,nan,72.721,9/24/2009 13:02,2009-09-24 17:52,,72.618
9/25/2009 0:23,9/25/2009 13:22,9/25/2009 6:53,Midday,-6.2,nan,74.678,,,,
9/25/2009 13:22,9/26/2009 0:04,9/25/2009 18:43,Midnight,-6.2,nan,77.136,9/25/2009 12:48,2009-09-25 17:52,,75.907
9/26/2009 0:04,9/26/2009 13:12,9/26/2009 6:38,Midday,-6.2,nan,78.343,,,,
9/26/2009 13:12,9/27/2009 0:15,9/26/2009 18:44,Midnight,-6.2,nan,76.800,9/26/2009 12:41,2009-09-26 17:51,,77.572
9/27/2009 0:15,9/27/2009 13:33,9/27/2009 6:54,Midday,-6.2,nan,74.257,,,,
9/27/2009 13:33,9/28/2009 0:27,9/27/2009 19:00,Midnight,-6.2,nan,72.714,9/27/2009 12:57,2009-09-27 17:51,,73.486
9/28/2009 0:27,9/28/2009 13:39,9/28/2009 7:03,Midday,-6.2,nan,71.922,,,,
9/28/2009 13:39,9/29/2009 0:14,9/28/2009 18:57,Midnight,-6.2,nan,73.381,9/28/2009 13:00,2009-09-28 17:51,,72.651
9/29/2009 0:14,9/29/2009 13:23,9/29/2009 6:49,Midday,-6.2,nan,75.340,,,,
9/29/2009 13:23,9/30/2009 0:04,9/29/2009 18:44,Midnight,-6.2,nan,76.549,9/29/2009 12:46,2009-09-29 17:50,,75.944
9/30/2009 0:04,9/30/2009 13:13,9/30/2009 6:39,Midday,-6.2,nan,77.758,,,,
9/30/2009 13:13,9/30/2009 23:54,9/30/2009 18:34,Midnight,-6.2,nan,78.967,9/30/2009 12:36,2009-09-30 17:50,,78.363
9/30/2009 23:54,10/1/2009 13:12,10/1/2009 6:33,Midday,-6.2,nan,79.177,,,,
10/1/2009 13:12,10/1/2009 23:55,10/1/2009 18:34,Midnight,-6.2,nan,78.887,10/1/2009 12:34,2009-10-01 17:50,,79.032
10/1/2009 23:55,10/2/2009 13:12,10/2/2009 6:34,Midday,-6.2,nan,78.847,,,,
10/2/2009 13:12,10/2/2009 23:35,10/2/2009 18:24,Midnight,-6.2,nan,81.308,10/2/2009 12:29,2009-10-02 17:49,,80.078
10/2/2009 23:35,10/3/2009 13:03,10/3/2009 6:19,Midday,-6.2,nan,82.519,,,,
10/3/2009 13:03,10/3/2009 23:28,10/3/2009 18:16,Midnight,-6.2,nan,83.230,10/3/2009 12:18,2009-10-03 17:49,,82.875
10/3/2009 23:28,10/4/2009 13:03,10/4/2009 6:16,Midday,-6.2,nan,83.192,,,,
10/4/2009 13:03,10/4/2009 23:26,10/4/2009 18:15,Midnight,-6.2,nan,83.404,10/4/2009 12:15,2009-10-04 17:48,,83.298
10/4/2009 23:26,10/5/2009 13:04,10/5/2009 6:15,Midday,-6.2,nan,83.366,,,,
10/5/2009 13:04,10/5/2009 23:25,10/5/2009 18:15,Midnight,-6.2,nan,83.329,10/5/2009 12:15,2009-10-05 17:48,,83.348
10/5/2009 23:25,10/6/2009 13:03,10/6/2009 6:14,Midday,-6.2,nan,83.542,,,,
10/6/2009 13:03,10/6/2009 23:28,10/6/2009 18:16,Midnight,-6.2,nan,83.005,10/6/2009 12:15,2009-10-06 17:48,,83.274
10/6/2009 23:28,10/7/2009 13:03,10/7/2009 6:16,Midday,-6.2,nan,82.969,,,,
10/7/2009 13:03,10/7/2009 23:24,10/7/2009 18:14,Midnight,-6.2,nan,83.434,10/7/2009 12:15,2009-10-07 17:48,,83.201
10/7/2009 23:24,10/8/2009 13:00,10/8/2009 6:12,Midday,-6.2,nan,83.899,,,,
10/8/2009 13:00,10/8/2009 23:27,10/8/2009 18:14,Midnight,-6.2,nan,83.364,10/8/2009 12:13,2009-10-08 17:48,,83.631
10/8/2009 23:27,10/9/2009 13:11,10/9/2009 6:19,Midday,-6.2,-38.445,82.079,,,,
10/9/2009 13:11,10/9/2009 23:25,10/9/2009 18:18,Midnight,-6.2,-38.554,82.295,10/9/2009 12:19,2009-10-09 17:48,-38.500,82.187
10/9/2009 23:25,10/10/2009 13:07,10/10/2009 6:16,Midday,-6.2,-36.525,82.762,,,,
10/10/2009 13:07,10/10/2009 23:24,10/10/2009 18:16,Midnight,-6.2,-35.823,82.729,10/10/2009 12:16,2009-10-10 17:47,-36.174,82.745
10/10/2009 23:24,10/11/2009 13:11,10/11/2009 6:18,Midday,-6.2,-38.005,82.197,,,,
10/11/2009 13:11,10/11/2009 23:17,10/11/2009 18:14,Midnight,-6.2,-39.632,83.165,10/11/2009 12:16,2009-10-11 17:47,-38.818,82.681
10/11/2009 23:17,10/12/2009 13:13,10/12/2009 6:15,Midday,-6.2,-40.037,82.883,,,,
10/12/2009 13:13,10/12/2009 23:14,10/12/2009 18:14,Midnight,-6.2,-40.100,83.103,10/12/2009 12:15,2009-10-12 17:47,-40.069,82.993
10/12/2009 23:14,10/13/2009 13:11,10/13/2009 6:13,Midday,-6.2,-39.793,83.322,,,,
10/13/2009 13:11,10/13/2009 23:10,10/13/2009 18:11,Midnight,-6.2,-39.861,83.793,10/13/2009 12:12,2009-10-13 17:46,-39.827,83.558
10/13/2009 23:10,10/14/2009 13:11,10/14/2009 6:11,Midday,-6.2,-40.232,83.763,,,,
10/14/2009 13:11,10/14/2009 23:06,10/14/2009 18:09,Midnight,-6.2,-40.290,84.235,10/14/2009 12:10,2009-10-14 17:46,-40.261,83.999
10/14/2009 23:06,10/15/2009 13:12,10/15/2009 6:09,Midday,-6.2,-40.638,84.207,,,,
10/15/2009 13:12,10/15/2009 23:05,10/15/2009 18:09,Midnight,-6.2,-40.061,84.179,10/15/2009 12:09,2009-10-15 17:46,-40.349,84.193
10/15/2009 23:05,10/16/2009 13:13,10/16/2009 6:09,Midday,-6.2,-40.402,84.152,,,,
10/16/2009 13:13,10/16/2009 23:06,10/16/2009 18:10,Midnight,-6.2,-39.220,83.876,10/16/2009 12:10,2009-10-16 17:46,-39.811,84.014
10/16/2009 23:06,10/17/2009 13:23,10/17/2009 6:15,Midday,-6.2,-42.482,82.600,,,,
10/17/2009 13:23,10/17/2009 23:05,10/17/2009 18:14,Midnight,-6.2,-41.946,82.825,10/17/2009 12:15,2009-10-17 17:45,-42.214,82.713
10/17/2009 23:05,10/18/2009 13:21,10/18/2009 6:13,Midday,-6.2,-41.121,83.051,,,,
10/18/2009 13:21,10/18/2009 23:13,10/18/2009 18:17,Midnight,-6.2,-38.238,82.027,10/18/2009 12:15,2009-10-18 17:45,-39.680,82.539
10/18/2009 23:13,10/19/2009 13:22,10/19/2009 6:18,Midday,-6.2,-38.587,81.754,,,,
10/19/2009 13:22,10/19/2009 23:04,10/19/2009 18:13,Midnight,-6.2,-40.395,82.982,10/19/2009 12:16,2009-10-19 17:45,-39.491,82.368
10/19/2009 23:04,10/20/2009 13:13,10/20/2009 6:09,Midday,-6.2,-37.834,83.960,,,,
10/20/2009 13:13,10/20/2009 22:54,10/20/2009 18:04,Midnight,-6.2,-39.657,85.189,10/20/2009 12:06,2009-10-20 17:45,-38.746,84.574
10/20/2009 22:54,10/21/2009 13:21,10/21/2009 6:08,Midday,-6.2,-42.038,84.168,,,,
10/21/2009 13:21,10/21/2009 22:55,10/21/2009 18:08,Midnight,-6.2,-41.061,84.149,10/21/2009 12:08,2009-10-21 17:45,-41.549,84.158
10/21/2009 22:55,10/22/2009 13:20,10/22/2009 6:08,Midday,-6.2,-40.818,84.130,,,,
10/22/2009 13:20,10/22/2009 22:48,10/22/2009 18:04,Midnight,-6.2,-41.852,85.111,10/22/2009 12:06,2009-10-22 17:45,-41.335,84.620
10/22/2009 22:48,10/23/2009 13:02,10/23/2009 5:55,Midday,-6.2,-36.877,87.344,,,,
10/23/2009 13:02,10/23/2009 22:18,10/23/2009 17:40,Midnight,-6.2,-43.923,91.077,10/23/2009 11:48,2009-10-23 17:45,-40.400,89.211
10/23/2009 22:18,10/24/2009 12:32,10/24/2009 5:25,Midday,-6.2,-36.219,94.811,,,,
10/24/2009 12:32,10/24/2009 22:04,10/24/2009 17:18,Midnight,-6.2,-39.547,96.546,10/24/2009 11:22,2009-10-24 17:45,-37.883,95.679
10/24/2009 22:04,10/25/2009 12:33,10/25/2009 5:19,Midday,-6.2,-39.815,96.281,,,,
10/25/2009 12:33,10/25/2009 22:04,10/25/2009 17:19,Midnight,-6.2,-38.904,96.267,10/25/2009 11:19,2009-10-25 17:44,-39.359,96.274
10/25/2009 22:04,10/26/2009 12:22,10/26/2009 5:13,Midday,-6.2,-36.060,97.754,,,,
10/26/2009 12:22,10/26/2009 21:44,10/26/2009 17:03,Midnight,-6.2,-40.678,100.242,10/26/2009 11:08,2009-10-26 17:44,-38.369,98.998
10/26/2009 21:44,10/27/2009 12:12,10/27/2009 4:58,Midday,-6.2,-38.067,101.480,,,,
10/27/2009 12:12,10/27/2009 21:47,10/27/2009 17:00,Midnight,-6.2,-36.663,100.969,10/27/2009 10:59,2009-10-27 17:44,-37.365,101.224
10/27/2009 21:47,10/28/2009 12:03,10/28/2009 4:55,Midday,-6.2,-34.306,102.209,,,,
10/28/2009 12:03,10/28/2009 21:27,10/28/2009 16:45,Midnight,-6.2,-39.021,104.700,10/28/2009 10:50,2009-10-28 17:44,-36.664,103.454
10/28/2009 21:27,10/29/2009 11:33,10/29/2009 4:30,Midday,-6.2,-30.858,108.441,,,,
10/29/2009 11:33,10/29/2009 20:36,10/29/2009 16:05,Midnight,-6.2,-42.743,114.684,10/29/2009 10:18,2009-10-29 17:44,-36.801,111.562
10/29/2009 20:36,10/30/2009 11:02,10/30/2009 3:49,Midday,-6.2,-35.834,118.677,,,,
10/30/2009 11:02,10/30/2009 19:55,10/30/2009 15:29,Midnight,-6.2,-44.091,123.670,10/30/2009 9:39,2009-10-30 17:44,-39.963,121.174
10/30/2009 19:55,10/31/2009 10:23,10/31/2009 3:09,Midday,-6.2,-35.797,128.665,,,,
10/31/2009 10:23,10/31/2009 19:20,10/31/2009 14:52,Midnight,-6.2,-42.819,132.911,10/31/2009 9:01,2009-10-31 17:44,-39.308,130.788
10/31/2009 19:20,11/1/2009 10:22,11/1/2009 2:51,Midday,-6.2,-42.624,133.157,,,,
11/1/2009 10:22,11/1/2009 19:06,11/1/2009 14:44,Midnight,-6.2,-44.791,134.904,11/1/2009 8:48,2009-11-01 17:44,-43.707,134.030
11/1/2009 19:06,11/2/2009 10:03,11/2/2009 2:35,Midday,-6.2,-41.333,137.151,,,,
11/2/2009 10:03,11/2/2009 19:13,11/2/2009 14:38,Midnight,-6.2,-39.401,136.400,11/2/2009 8:37,2009-11-02 17:44,-40.367,136.776
11/2/2009 19:13,11/3/2009 10:07,11/3/2009 2:40,Midday,-6.2,-40.022,135.900,,,,
11/3/2009 10:07,11/3/2009 19:05,11/3/2009 14:36,Midnight,-6.2,-41.266,136.900,11/3/2009 8:38,2009-11-03 17:44,-40.644,136.400
11/3/2009 19:05,11/4/2009 9:57,11/4/2009 2:31,Midday,-6.2,-39.117,138.151,,,,
11/4/2009 9:57,11/4/2009 18:57,11/4/2009 14:27,Midnight,-6.2,-40.396,139.153,11/4/2009 8:29,2009-11-04 17:44,-39.757,138.652
11/4/2009 18:57,11/5/2009 9:51,11/5/2009 2:24,Midday,-6.2,-39.034,139.906,,,,
11/5/2009 9:51,11/5/2009 18:36,11/5/2009 14:14,Midnight,-6.2,-42.469,142.410,11/5/2009 8:19,2009-11-05 17:44,-40.752,141.158
11/5/2009 18:36,11/6/2009 9:52,11/6/2009 2:14,Midday,-6.2,-42.635,142.414,,,,
11/6/2009 9:52,11/6/2009 18:26,11/6/2009 14:09,Midnight,-6.2,-43.994,143.670,11/6/2009 8:12,2009-11-06 17:44,-43.314,143.042
11/6/2009 18:26,11/7/2009 10:09,11/7/2009 2:18,Midday,-6.2,-46.517,141.426,,,,
11/7/2009 10:09,11/7/2009 17:55,11/7/2009 14:02,Midnight,-6.2,-50.057,145.433,11/7/2009 8:10,2009-11-07 17:44,-48.287,143.430
11/7/2009 17:55,11/8/2009 10:00,11/8/2009 1:58,Midday,-6.2,-48.963,146.441,,,,
11/8/2009 10:00,11/8/2009 17:08,11/8/2009 13:34,Midnight,-6.2,-53.541,152.450,11/8/2009 7:46,2009-11-08 17:44,-51.252,149.445
11/8/2009 17:08,11/9/2009 12:04,11/9/2009 2:36,Midday,-6.2,-61.409,136.960,,,,
